PurchaseDate,CustomerID,Gender,MaritalStatus,Children,AnnualIncome,City,Country,ProductFamily,ProductDepartment,ProductCategory,UnitsSold,Revenue,,,
25/07/2009,3817,F,M,4,$50K - $70K,Los Angeles,USA,Food,Snacks,Candy,4,$4.70,,,
25/07/2009,2711,M,M,1,$130K - $150K,Seattle,USA,Food,Canned Foods,Canned Oysters,4,$9.48,,,
25/07/2009,346,M,M,0,$30K - $50K,Salem,USA,Food,Snacks,Candy,6,$16.80,,,
25/07/2009,1183,M,S,3,$50K - $70K,Orizaba,Mexico,Food,Deli,Meat,5,$22.32,,,
25/07/2009,6652,F,M,3,$70K - $90K,Hidalgo,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,6,$12.85,,,
25/07/2009,924,M,M,5,$30K - $50K,Bremerton,USA,Food,Dairy,Dairy,7,$17.01,,,
25/07/2009,6882,M,S,0,$110K - $130K,Vancouver,Canada,Non-Consumable,Household,Electrical,3,$9.17,,,
25/07/2009,2412,M,S,5,$70K - $90K,Los Angeles,USA,Food,Frozen Foods,Vegetables,3,$5.16,,,
25/07/2009,1590,F,M,1,$10K - $30K,Orizaba,Mexico,Food,Snack Foods,Snack Foods,4,$22.98,,,
25/07/2009,5261,F,M,0,$30K - $50K,Vancouver,Canada,Food,Frozen Foods,Frozen Desserts,5,$14.30,,,
25/07/2009,4355,F,M,0,$30K - $50K,Camacho,Mexico,Non-Consumable,Periodicals,Magazines,6,$15.20,,,
25/07/2009,5124,M,S,3,$50K - $70K,Camacho,Mexico,Food,Dairy,Dairy,5,$5.54,,,
25/07/2009,140,M,M,2,$10K - $30K,San Diego,USA,Non-Consumable,Health and Hygiene,Hygiene,5,$3.24,,,
25/07/2009,5498,M,S,0,$110K - $130K,San Diego,USA,Food,Snack Foods,Snack Foods,6,$5.04,,,
25/07/2009,5618,F,M,3,$70K - $90K,Acapulco,Mexico,Food,Baking Goods,Jams and Jellies,4,$9.07,,,
25/07/2009,2393,F,M,3,$50K - $70K,Beverly Hills,USA,Food,Produce,Vegetables,5,$3.28,,,
25/07/2009,6888,M,S,4,$30K - $50K,Yakima,USA,Food,Meat,Meat,6,$12.42,,,
25/07/2009,3366,M,S,1,$70K - $90K,Camacho,Mexico,Food,Canned Foods,Vegetables,4,$10.99,,,
25/07/2009,5210,F,S,1,$30K - $50K,Tacoma,USA,Food,Snack Foods,Snack Foods,5,$22.11,,,
25/07/2009,7166,M,S,0,$70K - $90K,Vancouver,Canada,Food,Frozen Foods,Frozen Desserts,5,$22.86,,,
25/07/2009,7016,F,S,1,$30K - $50K,Hidalgo,Mexico,Drink,Alcoholic Beverages,Beer and Wine,3,$2.96,,,
25/07/2009,8837,F,S,4,$30K - $50K,Portland,USA,Food,Produce,Vegetables,2,$3.56,,,
25/07/2009,6746,M,M,4,$30K - $50K,Vancouver,Canada,Food,Produce,Vegetables,3,$3.76,,,
25/07/2009,1097,M,S,0,$90K - $110K,Yakima,USA,Food,Snack Foods,Snack Foods,2,$12.85,,,
25/07/2009,815,F,M,3,$30K - $50K,Orizaba,Mexico,Food,Produce,Fruit,5,$30.70,,,
26/07/2009,10173,F,M,0,$30K - $50K,Spokane,USA,Food,Snack Foods,Snack Foods,3,$3.42,,,
26/07/2009,540,M,S,4,$10K - $30K,San Andres,Mexico,Food,Snack Foods,Snack Foods,3,$19.66,,,
26/07/2009,7630,F,M,3,$110K - $130K,Vancouver,Canada,Food,Deli,Meat,4,$25.39,,,
26/07/2009,8259,F,M,0,$10K - $30K,Seattle,USA,Food,Snack Foods,Snack Foods,6,$11.36,,,
26/07/2009,9498,M,S,4,$70K - $90K,Yakima,USA,Drink,Beverages,Hot Beverages,5,$28.64,,,
26/07/2009,1125,F,M,1,$50K - $70K,Camacho,Mexico,Food,Frozen Foods,Frozen Desserts,3,$17.46,,,
26/07/2009,5559,F,M,4,$130K - $150K,Merida,Mexico,Food,Deli,Meat,5,$23.32,,,
26/07/2009,7656,M,M,5,$30K - $50K,Bellingham,USA,Food,Snack Foods,Snack Foods,2,$7.02,,,
26/07/2009,8275,F,M,3,$50K - $70K,Spokane,USA,Non-Consumable,Household,Kitchen Products,5,$3.56,,,
26/07/2009,3325,M,S,2,$50K - $70K,Salem,USA,Food,Snack Foods,Snack Foods,3,$17.30,,,
26/07/2009,5536,F,S,0,$50K - $70K,Orizaba,Mexico,Food,Snack Foods,Snack Foods,3,$3.36,,,
26/07/2009,6069,F,S,4,$50K - $70K,Salem,USA,Food,Produce,Vegetables,5,$33.26,,,
26/07/2009,6855,M,M,3,$50K - $70K,Mexico City,Mexico,Food,Produce,Fruit,5,$5.99,,,
26/07/2009,9013,M,M,5,$130K - $150K,Portland,USA,Food,Snack Foods,Snack Foods,5,$12.38,,,
26/07/2009,2362,F,M,3,$50K - $70K,Los Angeles,USA,Food,Produce,Specialty,6,$15.40,,,
26/07/2009,7221,F,S,2,$30K - $50K,Merida,Mexico,Food,Dairy,Dairy,3,$3.75,,,
26/07/2009,587,M,M,2,$30K - $50K,Tacoma,USA,Food,Seafood,Seafood,5,$4.21,,,
26/07/2009,4187,F,M,5,$30K - $50K,Mexico City,Mexico,Food,Produce,Vegetables,3,$19.67,,,
26/07/2009,7261,M,S,1,$30K - $50K,Hidalgo,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,5,$28.24,,,
26/07/2009,10178,M,M,2,$30K - $50K,Vancouver,Canada,Food,Produce,Specialty,5,$12.90,,,
26/07/2009,7016,F,S,1,$30K - $50K,Hidalgo,Mexico,Non-Consumable,Household,Electrical,5,$20.68,,,
26/07/2009,5616,F,S,3,$10K - $30K,Tacoma,USA,Food,Canned Foods,Vegetables,6,$14.08,,,
26/07/2009,3258,F,S,3,$30K - $50K,Beverly Hills,USA,Food,Canned Products,Fruit,3,$11.76,,,
26/07/2009,7110,M,S,3,$30K - $50K,Camacho,Mexico,Non-Consumable,Household,Paper Products,3,$6.31,,,
26/07/2009,7099,M,M,5,$130K - $150K,Seattle,USA,Non-Consumable,Household,Paper Products,4,$12.44,,,
26/07/2009,5499,M,M,4,$70K - $90K,Portland,USA,Drink,Alcoholic Beverages,Beer and Wine,4,$7.95,,,
26/07/2009,8003,M,S,1,$10K - $30K,Bremerton,USA,Food,Frozen Foods,Frozen Desserts,6,$17.92,,,
26/07/2009,1612,M,M,3,$130K - $150K,Hidalgo,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,6,$6.73,,,
26/07/2009,799,M,M,2,$30K - $50K,San Andres,Mexico,Food,Produce,Fruit,3,$8.09,,,
26/07/2009,1402,F,M,4,$70K - $90K,Orizaba,Mexico,Food,Snack Foods,Snack Foods,5,$25.58,,,
26/07/2009,2229,M,S,4,$30K - $50K,Orizaba,Mexico,Food,Seafood,Seafood,7,$15.35,,,
26/07/2009,2229,M,S,4,$30K - $50K,Orizaba,Mexico,Food,Deli,Side Dishes,6,$4.66,,,
26/07/2009,9811,F,S,1,$30K - $50K,Camacho,Mexico,Food,Eggs,Eggs,5,$8.42,,,
27/07/2009,1328,M,S,5,$130K - $150K,Tacoma,USA,Food,Produce,Specialty,4,$12.66,,,
27/07/2009,5644,F,M,2,$110K - $130K,Tacoma,USA,Food,Baking Goods,Jams and Jellies,4,$2.67,,,
27/07/2009,3753,F,M,4,$30K - $50K,Merida,Mexico,Food,Eggs,Eggs,5,$13.16,,,
27/07/2009,4498,F,M,2,$70K - $90K,Tacoma,USA,Non-Consumable,Household,Electrical,5,$23.18,,,
27/07/2009,10250,M,M,2,$10K - $30K,Tacoma,USA,Food,Breakfast Foods,Breakfast Foods,5,$18.55,,,
27/07/2009,5786,M,M,4,$10K - $30K,Salem,USA,Non-Consumable,Household,Plastic Products,6,$29.79,,,
27/07/2009,9620,M,S,4,$90K - $110K,Acapulco,Mexico,Food,Produce,Fruit,5,$13.12,,,
27/07/2009,1222,M,M,3,$30K - $50K,Hidalgo,Mexico,Food,Baking Goods,Jams and Jellies,3,$18.46,,,
27/07/2009,9583,F,S,3,$50K - $70K,Seattle,USA,Drink,Alcoholic Beverages,Beer and Wine,5,$14.62,,,
27/07/2009,2687,F,S,5,$50K - $70K,San Diego,USA,Drink,Beverages,Pure Juice Beverages,6,$24.30,,,
27/07/2009,8952,M,S,3,$110K - $130K,Orizaba,Mexico,Food,Snack Foods,Snack Foods,5,$15.04,,,
27/07/2009,4423,M,S,3,$30K - $50K,Salem,USA,Non-Consumable,Household,Electrical,3,$12.60,,,
27/07/2009,4340,F,S,2,$30K - $50K,Tacoma,USA,Non-Consumable,Health and Hygiene,Cold Remedies,3,$3.34,,,
27/07/2009,3377,F,M,4,$50K - $70K,Mexico City,Mexico,Drink,Beverages,Hot Beverages,4,$31.14,,,
27/07/2009,1636,F,S,2,$30K - $50K,Hidalgo,Mexico,Food,Baking Goods,Jams and Jellies,3,$4.26,,,
27/07/2009,4732,M,M,1,$50K - $70K,Camacho,Mexico,Drink,Beverages,Hot Beverages,4,$17.11,,,
27/07/2009,9897,M,M,1,$10K - $30K,Spokane,USA,Food,Deli,Meat,6,$12.60,,,
27/07/2009,2968,M,S,5,$30K - $50K,Salem,USA,Food,Snack Foods,Snack Foods,4,$5.11,,,
27/07/2009,3243,F,S,2,$10K - $30K,Salem,USA,Food,Snacks,Candy,4,$25.92,,,
27/07/2009,3330,M,S,1,$70K - $90K,San Andres,Mexico,Food,Dairy,Dairy,5,$14.90,,,
27/07/2009,7800,F,M,4,$30K - $50K,Portland,USA,Drink,Beverages,Hot Beverages,5,$7.17,,,
27/07/2009,9097,F,S,1,$10K - $30K,Hidalgo,Mexico,Food,Baking Goods,Baking Goods,4,$3.65,,,
27/07/2009,3087,M,S,2,$70K - $90K,Los Angeles,USA,Non-Consumable,Household,Hardware,4,$3.69,,,
27/07/2009,6495,F,S,2,$110K - $130K,San Francisco,USA,Non-Consumable,Household,Candles,2,$7.97,,,
27/07/2009,8578,F,M,3,$130K - $150K,Yakima,USA,Food,Deli,Side Dishes,3,$14.11,,,
27/07/2009,7764,F,M,0,$10K - $30K,San Andres,Mexico,Food,Breakfast Foods,Breakfast Foods,4,$7.95,,,
28/07/2009,8040,F,S,4,$70K - $90K,Hidalgo,Mexico,Non-Consumable,Health and Hygiene,Hygiene,3,$3.84,,,
28/07/2009,3271,F,M,2,$10K - $30K,Salem,USA,Food,Canned Foods,Canned Clams,6,$9.16,,,
28/07/2009,6152,F,M,0,$50K - $70K,Victoria,Canada,Food,Baking Goods,Jams and Jellies,4,$12.53,,,
28/07/2009,5500,M,S,1,$10K - $30K,Portland,USA,Food,Starchy Foods,Starchy Foods,4,$19.22,,,
28/07/2009,1216,M,S,1,$70K - $90K,Tacoma,USA,Food,Produce,Vegetables,3,$10.92,,,
28/07/2009,8203,M,S,1,$30K - $50K,Orizaba,Mexico,Food,Starchy Foods,Starchy Foods,4,$7.53,,,
28/07/2009,2337,M,M,5,$10K - $30K,Beverly Hills,USA,Non-Consumable,Health and Hygiene,Pain Relievers,6,$15.91,,,
28/07/2009,1259,F,M,0,$10K - $30K,Hidalgo,Mexico,Food,Eggs,Eggs,5,$8.95,,,
28/07/2009,2998,M,M,4,$130K - $150K,Merida,Mexico,Food,Canned Products,Fruit,5,$9.36,,,
28/07/2009,7204,M,M,1,$10K - $30K,Portland,USA,Food,Canned Foods,Canned Soup,5,$6.30,,,
28/07/2009,10002,M,M,3,$110K - $130K,Hidalgo,Mexico,Food,Snacks,Candy,4,$15.14,,,
28/07/2009,1295,M,M,3,$50K - $70K,Camacho,Mexico,Food,Produce,Fruit,5,$23.64,,,
28/07/2009,8753,M,S,1,$30K - $50K,Beverly Hills,USA,Food,Canned Foods,Canned Soup,3,$20.27,,,
28/07/2009,6151,F,M,0,$30K - $50K,Camacho,Mexico,Food,Snack Foods,Snack Foods,4,$23.09,,,
28/07/2009,4858,M,S,1,$30K - $50K,Tacoma,USA,Food,Eggs,Eggs,5,$4.50,,,
28/07/2009,7713,F,S,1,$150K +,Tacoma,USA,Food,Baking Goods,Baking Goods,4,$14.60,,,
28/07/2009,9064,F,M,3,$50K - $70K,Tacoma,USA,Food,Produce,Vegetables,3,$15.17,,,
28/07/2009,4362,F,M,1,$30K - $50K,Acapulco,Mexico,Food,Frozen Foods,Breakfast Foods,5,$7.19,,,
28/07/2009,5530,F,M,4,$30K - $50K,Salem,USA,Non-Consumable,Household,Kitchen Products,4,$32.52,,,
28/07/2009,6603,F,M,5,$30K - $50K,Merida,Mexico,Food,Snacks,Candy,3,$8.98,,,
28/07/2009,3359,M,S,3,$70K - $90K,Portland,USA,Food,Produce,Specialty,6,$12.67,,,
28/07/2009,4771,M,S,2,$30K - $50K,Hidalgo,Mexico,Food,Canned Foods,Canned Sardines,4,$9.00,,,
29/07/2009,7220,M,M,2,$150K +,Bremerton,USA,Food,Seafood,Seafood,4,$12.56,,,
29/07/2009,7065,F,M,4,$110K - $130K,Tacoma,USA,Food,Snack Foods,Snack Foods,4,$8.74,,,
29/07/2009,1377,M,S,3,$10K - $30K,Merida,Mexico,Food,Baking Goods,Baking Goods,4,$7.06,,,
29/07/2009,10008,F,S,1,$10K - $30K,Merida,Mexico,Food,Meat,Meat,5,$9.69,,,
29/07/2009,7704,M,M,3,$10K - $30K,Bremerton,USA,Food,Canned Foods,Vegetables,4,$29.46,,,
29/07/2009,948,M,S,5,$10K - $30K,Victoria,Canada,Non-Consumable,Household,Paper Products,6,$6.88,,,
29/07/2009,9844,F,M,4,$70K - $90K,Merida,Mexico,Food,Canned Foods,Canned Clams,4,$16.94,,,
29/07/2009,5333,M,S,2,$70K - $90K,San Andres,Mexico,Food,Canned Foods,Canned Oysters,5,$8.27,,,
29/07/2009,4686,F,S,2,$50K - $70K,Los Angeles,USA,Food,Canned Foods,Canned Clams,4,$10.70,,,
29/07/2009,5663,F,M,1,$50K - $70K,Los Angeles,USA,Food,Frozen Foods,Frozen Desserts,5,$21.84,,,
29/07/2009,7139,M,M,5,$90K - $110K,Los Angeles,USA,Non-Consumable,Household,Kitchen Products,3,$4.09,,,
29/07/2009,8172,M,M,0,$50K - $70K,Tacoma,USA,Food,Deli,Side Dishes,4,$8.15,,,
29/07/2009,8293,F,M,4,$10K - $30K,Vancouver,Canada,Food,Baking Goods,Baking Goods,3,$21.38,,,
29/07/2009,3817,F,M,4,$50K - $70K,Los Angeles,USA,Food,Produce,Fruit,3,$4.29,,,
29/07/2009,4325,F,S,0,$70K - $90K,Hidalgo,Mexico,Food,Deli,Meat,3,$13.70,,,
29/07/2009,6915,F,M,0,$70K - $90K,Vancouver,Canada,Non-Consumable,Checkout,Miscellaneous,4,$9.89,,,
29/07/2009,10220,F,M,4,$50K - $70K,Vancouver,Canada,Food,Baked Goods,Bread,3,$7.24,,,
29/07/2009,4101,M,S,4,$10K - $30K,San Andres,Mexico,Food,Snack Foods,Snack Foods,5,$6.63,,,
29/07/2009,8497,F,M,2,$50K - $70K,Camacho,Mexico,Food,Frozen Foods,Breakfast Foods,4,$8.74,,,
29/07/2009,8758,M,M,3,$70K - $90K,Beverly Hills,USA,Food,Snacks,Candy,3,$11.39,,,
29/07/2009,3642,M,M,2,$150K +,San Diego,USA,Food,Deli,Meat,4,$27.24,,,
29/07/2009,9844,F,M,4,$70K - $90K,Merida,Mexico,Food,Baking Goods,Jams and Jellies,5,$11.34,,,
29/07/2009,9425,F,M,5,$10K - $30K,Acapulco,Mexico,Food,Frozen Foods,Vegetables,3,$8.68,,,
29/07/2009,9945,M,M,1,$30K - $50K,San Andres,Mexico,Food,Baked Goods,Bread,3,$15.05,,,
29/07/2009,9967,F,S,3,$110K - $130K,Yakima,USA,Food,Dairy,Dairy,5,$6.43,,,
29/07/2009,4295,M,S,5,$30K - $50K,Portland,USA,Food,Produce,Vegetables,3,$30.11,,,
29/07/2009,355,F,S,1,$10K - $30K,Bremerton,USA,Food,Produce,Vegetables,4,$5.02,,,
29/07/2009,5981,M,M,0,$70K - $90K,Orizaba,Mexico,Food,Snack Foods,Snack Foods,2,$4.33,,,
29/07/2009,7822,F,S,2,$30K - $50K,Bremerton,USA,Food,Produce,Vegetables,3,$14.82,,,
29/07/2009,4325,F,S,0,$70K - $90K,Hidalgo,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,$11.78,,,
29/07/2009,6434,F,M,5,$50K - $70K,San Francisco,USA,Food,Canned Foods,Canned Soup,4,$8.61,,,
30/07/2009,5174,M,M,4,$30K - $50K,Spokane,USA,Food,Eggs,Eggs,4,$14.98,,,
30/07/2009,663,F,S,3,$50K - $70K,Spokane,USA,Drink,Dairy,Dairy,4,$3.68,,,
30/07/2009,6001,F,M,2,$90K - $110K,Tacoma,USA,Drink,Beverages,Pure Juice Beverages,3,$14.34,,,
30/07/2009,7074,F,S,1,$70K - $90K,San Andres,Mexico,Food,Snacks,Candy,3,$10.62,,,
30/07/2009,6032,M,M,3,$70K - $90K,San Andres,Mexico,Food,Snack Foods,Snack Foods,3,$10.62,,,
30/07/2009,8834,M,M,2,$10K - $30K,Los Angeles,USA,Food,Baking Goods,Jams and Jellies,5,$11.95,,,
30/07/2009,2022,M,S,3,$50K - $70K,Guadalajara,Mexico,Non-Consumable,Checkout,Hardware,3,$4.27,,,
30/07/2009,6824,M,M,4,$50K - $70K,San Diego,USA,Food,Breakfast Foods,Breakfast Foods,3,$4.99,,,
30/07/2009,9625,F,M,2,$70K - $90K,Merida,Mexico,Drink,Beverages,Hot Beverages,3,$2.83,,,
30/07/2009,2260,M,M,4,$150K +,San Diego,USA,Food,Produce,Specialty,5,$7.85,,,
30/07/2009,4882,F,S,0,$10K - $30K,Guadalajara,Mexico,Food,Snack Foods,Snack Foods,3,$3.34,,,
30/07/2009,3757,M,S,2,$50K - $70K,San Francisco,USA,Food,Snack Foods,Snack Foods,1,$6.99,,,
30/07/2009,8578,F,M,3,$130K - $150K,Yakima,USA,Food,Snack Foods,Snack Foods,4,$21.20,,,
30/07/2009,4048,M,S,4,$30K - $50K,Bellingham,USA,Food,Frozen Foods,Vegetables,2,$6.95,,,
30/07/2009,4784,F,M,5,$10K - $30K,Portland,USA,Food,Frozen Foods,Breakfast Foods,3,$15.12,,,
30/07/2009,5481,F,M,4,$30K - $50K,Merida,Mexico,Food,Deli,Meat,4,$8.87,,,
31/07/2009,1222,M,M,3,$30K - $50K,Hidalgo,Mexico,Food,Produce,Vegetables,5,$11.37,,,
31/07/2009,5102,F,S,0,$70K - $90K,Merida,Mexico,Non-Consumable,Carousel,Specialty,3,$12.48,,,
31/07/2009,9787,M,M,0,$50K - $70K,Salem,USA,Food,Frozen Foods,Meat,4,$40.87,,,
31/07/2009,75,F,S,3,$30K - $50K,Seattle,USA,Food,Produce,Vegetables,4,$12.96,,,
31/07/2009,8873,F,S,3,$30K - $50K,Mexico City,Mexico,Non-Consumable,Health and Hygiene,Hygiene,4,$8.06,,,
31/07/2009,1084,M,M,2,$10K - $30K,Portland,USA,Food,Baked Goods,Bread,4,$16.99,,,
31/07/2009,7976,M,M,0,$30K - $50K,Acapulco,Mexico,Non-Consumable,Carousel,Specialty,4,$6.24,,,
31/07/2009,3787,F,S,5,$10K - $30K,Bremerton,USA,Food,Frozen Foods,Frozen Desserts,5,$8.32,,,
31/07/2009,1897,F,S,4,$130K - $150K,Salem,USA,Food,Baking Goods,Jams and Jellies,3,$14.78,,,
31/07/2009,4225,M,S,1,$110K - $130K,Hidalgo,Mexico,Food,Snack Foods,Snack Foods,2,$6.34,,,
31/07/2009,4738,F,S,3,$50K - $70K,Vancouver,Canada,Food,Snack Foods,Snack Foods,3,$12.49,,,
31/07/2009,6406,M,M,2,$10K - $30K,Hidalgo,Mexico,Food,Eggs,Eggs,3,$5.58,,,
31/07/2009,2023,F,M,1,$30K - $50K,Hidalgo,Mexico,Food,Baking Goods,Baking Goods,3,$9.36,,,
31/07/2009,6394,M,M,3,$10K - $30K,Merida,Mexico,Food,Baking Goods,Baking Goods,5,$13.07,,,
31/07/2009,1811,M,S,4,$30K - $50K,Portland,USA,Non-Consumable,Household,Cleaning Supplies,5,$14.00,,,
31/07/2009,8510,F,M,3,$30K - $50K,San Andres,Mexico,Non-Consumable,Household,Kitchen Products,5,$31.60,,,
31/07/2009,6044,M,S,5,$70K - $90K,San Diego,USA,Non-Consumable,Household,Electrical,2,$10.75,,,
31/07/2009,1357,F,S,5,$10K - $30K,San Diego,USA,Food,Seafood,Seafood,5,$9.52,,,
31/07/2009,7584,F,M,2,$10K - $30K,Los Angeles,USA,Drink,Alcoholic Beverages,Beer and Wine,3,$5.76,,,
31/07/2009,6161,F,S,1,$10K - $30K,Tacoma,USA,Non-Consumable,Household,Plastic Products,5,$14.58,,,
01/08/2009,3661,M,M,1,$110K - $130K,Merida,Mexico,Food,Snack Foods,Snack Foods,5,$10.56,,,
01/08/2009,1682,F,S,0,$10K - $30K,Salem,USA,Non-Consumable,Periodicals,Magazines,5,$24.98,,,
01/08/2009,8388,F,M,5,$10K - $30K,Orizaba,Mexico,Non-Consumable,Periodicals,Magazines,6,$36.20,,,
01/08/2009,158,F,M,3,$130K - $150K,Tacoma,USA,Food,Dairy,Dairy,6,$4.54,,,
01/08/2009,3533,F,M,1,$30K - $50K,Bremerton,USA,Non-Consumable,Health and Hygiene,Bathroom Products,4,$2.19,,,
01/08/2009,3808,F,M,4,$110K - $130K,Hidalgo,Mexico,Food,Snack Foods,Snack Foods,5,$22.18,,,
01/08/2009,6152,F,M,0,$50K - $70K,Victoria,Canada,Non-Consumable,Household,Paper Products,4,$12.40,,,
01/08/2009,2752,F,S,3,$130K - $150K,Vancouver,Canada,Drink,Beverages,Hot Beverages,5,$16.45,,,
01/08/2009,7477,M,M,4,$150K +,Los Angeles,USA,Food,Snack Foods,Snack Foods,3,$6.67,,,
01/08/2009,4676,F,M,0,$30K - $50K,Spokane,USA,Food,Produce,Fruit,3,$16.90,,,
01/08/2009,567,F,S,1,$50K - $70K,San Andres,Mexico,Food,Snacks,Candy,5,$26.54,,,
01/08/2009,4823,F,S,3,$30K - $50K,San Andres,Mexico,Food,Deli,Side Dishes,6,$10.79,,,
01/08/2009,10242,F,M,4,$10K - $30K,Victoria,Canada,Food,Snack Foods,Snack Foods,4,$7.03,,,
01/08/2009,1614,F,S,3,$50K - $70K,Orizaba,Mexico,Non-Consumable,Household,Cleaning Supplies,4,$22.78,,,
01/08/2009,5167,F,S,3,$10K - $30K,San Diego,USA,Food,Baking Goods,Baking Goods,4,$33.04,,,
01/08/2009,7986,M,M,0,$10K - $30K,San Diego,USA,Food,Deli,Meat,5,$8.61,,,
01/08/2009,9116,M,S,5,$10K - $30K,Hidalgo,Mexico,Food,Frozen Foods,Breakfast Foods,4,$14.39,,,
01/08/2009,409,M,M,0,$10K - $30K,San Diego,USA,Drink,Dairy,Dairy,4,$6.90,,,
01/08/2009,6934,F,S,4,$70K - $90K,Hidalgo,Mexico,Food,Frozen Foods,Vegetables,3,$12.90,,,
01/08/2009,10208,M,S,4,$90K - $110K,Merida,Mexico,Food,Snack Foods,Snack Foods,4,$28.22,,,
01/08/2009,4202,F,M,4,$30K - $50K,Camacho,Mexico,Non-Consumable,Carousel,Specialty,3,$9.60,,,
01/08/2009,5881,F,S,4,$70K - $90K,Merida,Mexico,Food,Breakfast Foods,Breakfast Foods,4,$11.55,,,
01/08/2009,1013,F,M,2,$10K - $30K,Orizaba,Mexico,Food,Canned Foods,Canned Shrimp,3,$8.58,,,
01/08/2009,1362,M,S,4,$50K - $70K,Vancouver,Canada,Non-Consumable,Household,Paper Products,4,$14.64,,,
01/08/2009,9092,M,M,1,$10K - $30K,Los Angeles,USA,Food,Meat,Meat,4,$14.47,,,
01/08/2009,9484,M,S,4,$50K - $70K,San Andres,Mexico,Food,Snack Foods,Snack Foods,4,$34.02,,,
01/08/2009,5686,M,M,3,$70K - $90K,Bremerton,USA,Drink,Beverages,Carbonated Beverages,3,$5.75,,,
01/08/2009,6228,M,S,3,$10K - $30K,Portland,USA,Food,Canned Foods,Canned Anchovies,4,$15.71,,,
01/08/2009,4225,M,S,1,$110K - $130K,Hidalgo,Mexico,Non-Consumable,Periodicals,Magazines,2,$4.28,,,
01/08/2009,7963,M,S,3,$30K - $50K,Portland,USA,Food,Frozen Foods,Pizza,3,$12.20,,,
02/08/2009,3186,F,M,3,$70K - $90K,Camacho,Mexico,Food,Dairy,Dairy,2,$15.24,,,
02/08/2009,4285,F,S,1,$30K - $50K,Merida,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,3,$9.62,,,
02/08/2009,7234,F,M,4,$30K - $50K,Spokane,USA,Drink,Dairy,Dairy,3,$13.34,,,
02/08/2009,6821,M,M,3,$50K - $70K,Vancouver,Canada,Food,Snacks,Candy,6,$41.28,,,
02/08/2009,4676,F,M,0,$30K - $50K,Spokane,USA,Food,Produce,Vegetables,4,$7.20,,,
02/08/2009,6358,F,S,3,$10K - $30K,Acapulco,Mexico,Food,Baking Goods,Jams and Jellies,4,$4.09,,,
02/08/2009,1325,M,S,4,$30K - $50K,Orizaba,Mexico,Food,Produce,Vegetables,6,$10.67,,,
02/08/2009,3761,F,S,4,$50K - $70K,Orizaba,Mexico,Food,Produce,Vegetables,4,$25.41,,,
02/08/2009,3196,M,S,2,$50K - $70K,Salem,USA,Food,Produce,Vegetables,6,$26.30,,,
02/08/2009,5558,M,M,3,$10K - $30K,Vancouver,Canada,Food,Frozen Foods,Breakfast Foods,4,$2.77,,,
02/08/2009,933,M,S,2,$10K - $30K,Vancouver,Canada,Food,Frozen Foods,Vegetables,5,$11.40,,,
02/08/2009,9323,F,M,1,$50K - $70K,Seattle,USA,Food,Starchy Foods,Starchy Foods,4,$22.80,,,
02/08/2009,3495,F,M,4,$10K - $30K,Hidalgo,Mexico,Food,Meat,Meat,5,$18.25,,,
02/08/2009,2200,M,S,0,$50K - $70K,Los Angeles,USA,Non-Consumable,Household,Cleaning Supplies,5,$17.15,,,
02/08/2009,7232,M,M,3,$70K - $90K,Portland,USA,Food,Produce,Vegetables,4,$22.95,,,
02/08/2009,8872,F,S,2,$50K - $70K,San Diego,USA,Food,Dairy,Dairy,3,$11.81,,,
02/08/2009,4913,M,S,1,$90K - $110K,Merida,Mexico,Food,Eggs,Eggs,4,$5.02,,,
02/08/2009,5466,M,S,4,$30K - $50K,Merida,Mexico,Food,Snack Foods,Snack Foods,5,$14.63,,,
02/08/2009,2334,M,S,2,$70K - $90K,Victoria,Canada,Non-Consumable,Household,Paper Products,5,$13.94,,,
02/08/2009,3195,M,S,5,$110K - $130K,San Andres,Mexico,Non-Consumable,Household,Bathroom Products,3,$7.67,,,
02/08/2009,3608,F,M,0,$110K - $130K,Orizaba,Mexico,Drink,Beverages,Pure Juice Beverages,5,$16.61,,,
02/08/2009,47,M,M,0,$50K - $70K,Victoria,Canada,Non-Consumable,Household,Hardware,4,$5.90,,,
02/08/2009,227,F,S,3,$30K - $50K,Los Angeles,USA,Non-Consumable,Household,Candles,6,$29.50,,,
02/08/2009,7063,F,M,4,$110K - $130K,Hidalgo,Mexico,Drink,Beverages,Carbonated Beverages,5,$8.35,,,
02/08/2009,7261,M,S,1,$30K - $50K,Hidalgo,Mexico,Food,Frozen Foods,Pizza,3,$7.62,,,
02/08/2009,7869,M,S,1,$10K - $30K,San Andres,Mexico,Food,Baking Goods,Baking Goods,4,$5.42,,,
02/08/2009,7888,F,S,2,$70K - $90K,Victoria,Canada,Food,Deli,Meat,6,$30.86,,,
02/08/2009,4913,M,S,1,$90K - $110K,Merida,Mexico,Food,Dairy,Dairy,3,$16.16,,,
02/08/2009,4960,M,M,0,$10K - $30K,San Andres,Mexico,Non-Consumable,Household,Kitchen Products,5,$10.32,,,
02/08/2009,5877,M,S,3,$10K - $30K,Tacoma,USA,Food,Canned Foods,Canned Soup,5,$9.43,,,
